loan_id,borrower_id,loan_amount,tenure_months,interest_rate,status,default_label
656,3695,78967.25,36,9.87,Closed,1
657,102,235286.23,18,9.21,Closed,1
658,4303,132810.69,12,8.49,Closed,0
659,4981,60521.41,12,8.96,Active,1
660,4941,92955.84,36,15.46,Active,1
661,1268,100152.73,12,12.02,Active,1
662,37,308698.14,6,10.9,Active,0
663,3821,296330.56,24,9.47,Active,0
664,2499,317351.58,12,16.53,Closed,0
665,4621,336866.1,6,10.18,Active,0
666,137,192004.77,12,13.17,Closed,0
667,2633,248276.77,12,17.01,Closed,0
668,1085,209538.2,6,13.91,Closed,0
669,2681,214832.3,24,10.97,Active,0
670,2432,60028.34,6,11.3,Active,0
671,456,102323.31,36,9.83,Closed,0
672,1902,187427.37,6,13.7,Closed,0
673,3495,89612.55,24,14.09,Active,0
674,2139,29344.03,36,17.06,Closed,0
675,1025,226293.46,36,17.4,Active,1
676,3032,300574.18,24,13.34,Active,0
677,698,248518.57,24,14.59,Active,0
678,23,262243.83,24,14.16,Closed,1
679,824,40312.71,36,12.31,Closed,0
680,3935,129286.5,12,15.58,Closed,0
681,56,99420.18,18,10.48,Closed,1
682,4021,229220.21,18,9.21,Active,0
683,2605,321858.33,12,17.64,Active,0
684,3950,169669.99,36,11.16,Closed,0
685,795,173210.25,6,8.52,Closed,0
686,4063,166987.34,12,14.42,Active,0
687,4066,85619.51,18,8.62,Closed,1
688,706,196899.49,36,15.62,Active,0
689,369,14916.13,12,14.95,Active,1
690,4840,78805.49,12,13.16,Active,0
691,1721,316166.28,24,8.4,Closed,0
692,1507,134298.81,18,16.52,Closed,0
693,2254,215413.95,24,10.87,Active,1
694,2220,294257.96,24,12.31,Closed,0
695,4379,155416.17,24,16.66,Active,0
696,2583,163405.98,6,17.23,Active,0
697,3854,257194.74,24,11.21,Active,0
698,3861,276429.9,6,17.77,Closed,0
699,736,153281.01,24,14.95,Active,0
700,4410,157766.84,36,11.47,Closed,0
701,2881,102293.06,24,9.93,Closed,0
702,304,157426.98,36,16.14,Closed,0
703,4169,158231.54,6,11.44,Active,0
704,782,206999.98,18,16.95,Closed,0
705,2135,234220.23,18,15.18,Closed,0
706,2997,55311.96,12,14.02,Active,0
707,3264,158930.16,6,14.47,Closed,0
708,23,229223.94,6,10.85,Active,0
709,104,173710.51,18,11.19,Closed,0
710,961,317974.34,36,10.76,Active,0
711,2037,313819.66,36,17.23,Active,0
712,1460,178243.93,6,16.04,Active,0
713,1713,53698.38,36,11.83,Active,0
714,327,88480.87,12,13.14,Closed,0
715,2284,97609.67,6,14.6,Active,0
716,1242,66596.54,24,11.22,Closed,1
717,742,294639.72,24,10.82,Closed,0
718,4918,215106.09,12,16.67,Active,0
719,2807,49593.29,24,9.32,Active,0
720,1556,68033.13,36,17.85,Closed,0
721,2160,316003.45,6,13.03,Active,0
722,3539,259260.38,24,8.43,Closed,0
723,349,309758.54,36,9.68,Active,0
724,4911,252860.11,36,8.93,Closed,0
725,1822,282583.22,6,8.92,Active,0
726,3194,151729.71,24,9.0,Closed,0
727,4401,271833.4,18,13.54,Active,0
728,2810,173341.86,12,16.0,Active,1
729,1528,116169.74,6,9.11,Closed,1
730,265,172335.83,18,17.94,Active,1
731,1203,155757.95,6,11.14,Closed,0
732,58,233522.34,24,12.77,Closed,0
733,2977,214016.98,18,10.96,Active,0
734,4357,223673.67,12,17.19,Active,1
735,655,303966.17,24,15.51,Closed,0
736,3199,146642.05,6,16.23,Closed,0
737,1998,31840.21,36,10.72,Closed,0
738,3175,72455.34,24,9.32,Closed,1
739,1473,10000.0,12,11.27,Closed,0
740,23,266779.83,18,10.32,Active,0
741,1130,266375.57,24,8.74,Closed,1
742,135,177135.99,12,11.74,Closed,0
743,49,255712.59,12,17.07,Closed,0
744,397,316006.21,18,17.28,Active,0
745,3223,252499.85,12,8.42,Closed,1
746,1956,309621.96,24,16.29,Closed,0
747,361,113464.8,12,15.31,Active,0
748,3514,274953.1,18,16.37,Active,0
749,90,149179.62,12,13.87,Active,0
750,1351,47081.62,6,16.05,Active,1
751,237,273271.46,12,11.65,Active,0
752,4984,208007.33,18,11.39,Active,1
753,3769,172363.05,18,13.68,Closed,0
754,1895,29187.28,6,13.74,Active,0
755,3215,299333.76,6,8.5,Closed,0
756,353,294432.57,12,16.63,Closed,0
757,2858,246165.0,24,17.34,Closed,1
758,2112,63357.86,18,17.81,Active,0
759,360,275341.49,18,10.86,Closed,0
760,2338,54934.67,18,10.25,Active,0
761,1019,123562.11,36,8.16,Active,0
762,4490,250034.57,36,11.89,Closed,0
763,4337,296667.14,12,10.83,Closed,0
764,2705,73054.52,24,17.8,Active,1
765,1376,143277.35,36,15.94,Closed,1
766,1224,301134.28,6,12.93,Closed,0
767,429,122647.95,18,14.99,Closed,0
768,99,26834.61,12,17.7,Closed,0
769,841,54851.48,24,16.4,Closed,1
770,4439,108416.92,24,8.3,Active,0
771,2428,285599.08,24,16.64,Active,0
772,3454,245374.04,24,8.16,Active,0
773,2895,278506.43,6,11.66,Closed,0
774,223,287196.69,6,11.74,Active,0
775,36,297625.25,6,12.41,Active,0
776,3467,170467.1,24,16.09,Closed,0
777,3468,238753.79,6,11.47,Closed,0
778,4687,192863.15,6,11.73,Active,0
779,2095,142923.11,18,8.75,Active,0
780,4840,77832.08,18,11.08,Closed,0
781,464,89157.8,24,17.69,Closed,0
782,1752,138149.83,6,14.8,Closed,0
783,3831,224863.43,36,8.54,Closed,0
784,1009,52689.41,36,17.34,Active,0
785,4299,260614.35,36,13.32,Closed,0
786,2461,169963.95,24,13.81,Closed,0
787,2705,15801.98,24,16.85,Active,0
788,1596,231724.77,18,15.13,Closed,0
789,2162,69390.55,36,12.6,Active,0
790,3066,288922.09,24,8.49,Active,0
791,1990,100526.52,24,16.48,Active,0
792,4441,171905.77,18,10.44,Active,1
793,822,360422.16,36,9.86,Active,0
794,4944,232877.7,18,12.32,Active,1
795,1778,60194.83,12,16.5,Active,0
796,4946,73662.22,24,10.13,Active,0
797,1724,233999.44,36,17.98,Closed,0
798,2369,136049.69,18,8.4,Active,0
799,2640,230557.57,12,15.63,Closed,0
800,3770,184821.61,24,14.17,Active,0
801,2116,101285.47,12,12.39,Active,0
802,1307,215675.72,12,15.21,Closed,1
803,1153,215449.78,6,9.37,Active,0
804,178,120953.06,36,8.94,Active,0
805,535,223834.08,24,14.17,Active,0
806,1436,300531.07,36,10.79,Active,0
807,1741,156076.95,18,12.95,Active,0
808,4954,106472.1,36,13.25,Active,0
809,3959,224482.4,18,16.2,Active,0
810,2690,298167.34,18,14.9,Active,0
811,3187,100049.76,6,17.15,Closed,0
812,2651,88224.05,24,13.68,Active,1
813,1653,74269.64,36,17.59,Active,1
814,242,174920.8,6,15.17,Closed,0
815,2330,206301.37,12,10.13,Active,1
816,1510,224528.72,24,17.93,Active,0
817,1051,145280.95,24,12.49,Closed,1
818,1789,124383.81,12,17.39,Closed,0
819,4148,285611.82,6,17.55,Closed,0
820,2448,200784.87,24,8.28,Closed,0
821,29,86058.93,12,13.59,Active,1
822,1951,93271.73,24,15.98,Closed,0
823,2566,80805.47,12,14.24,Closed,1
824,1109,199638.45,18,8.85,Active,1
825,3875,221989.57,18,15.28,Active,1
826,4064,218379.6,18,8.19,Closed,0
827,3877,118319.5,18,13.06,Closed,1
828,3715,120013.56,24,9.38,Active,0
829,3521,138260.43,12,8.14,Active,1
830,2008,172759.36,24,9.91,Closed,1
831,3306,301193.76,18,17.46,Active,0
832,2317,115880.86,36,12.48,Closed,0
833,4875,110025.66,24,14.46,Active,1
834,856,297253.43,36,17.25,Closed,0
835,4705,194623.06,36,15.08,Active,0
836,2111,256361.66,36,17.14,Closed,0
837,282,103666.83,36,15.4,Closed,0
838,2569,203107.17,6,16.67,Active,1
839,1171,178482.88,24,15.75,Closed,0
840,2430,210742.04,12,9.28,Active,0
841,4838,184235.53,18,16.93,Active,1
842,1072,238065.59,6,9.57,Active,0
843,855,169786.09,18,14.16,Closed,0
844,1868,88557.43,18,8.16,Active,0
845,1495,89464.63,24,12.37,Active,0
846,1127,239528.34,12,16.17,Closed,0
847,4078,109198.03,18,9.73,Active,1
848,2794,70281.61,24,15.15,Closed,0
849,527,134658.16,36,15.74,Active,0
850,1055,133718.83,12,12.5,Closed,1
851,474,205139.28,18,14.57,Closed,1
852,553,223583.28,24,13.22,Closed,0
853,632,170832.69,12,14.98,Closed,0
854,4715,257467.82,18,12.01,Closed,0
855,4711,49918.87,36,13.36,Closed,1
856,3207,329391.68,6,15.53,Closed,0
857,4222,108286.84,24,14.87,Closed,0
858,4648,344271.99,24,9.93,Active,0
859,31,329010.2,36,16.58,Closed,0
860,1263,131033.86,12,11.95,Active,0
861,416,209741.25,36,8.59,Active,0
862,3418,49446.54,6,11.84,Active,1
863,61,46296.02,6,12.19,Closed,0
864,2611,308180.51,24,14.84,Closed,0
865,2276,157631.75,18,12.99,Closed,1
866,2642,95490.1,18,15.52,Closed,0
867,4044,220378.22,18,9.0,Active,0
868,2088,224546.81,24,12.31,Active,0
869,57,142410.39,6,11.86,Closed,0
870,2766,229365.05,36,15.87,Closed,1
871,4350,98204.26,12,10.91,Active,0
872,2928,173245.85,6,12.15,Closed,1
873,2092,245406.32,18,9.07,Active,1
874,2103,82503.22,18,10.6,Closed,0
875,2426,312491.73,6,9.44,Active,0
876,1652,255508.87,36,12.07,Closed,0
877,140,70789.72,36,15.76,Closed,0
878,3850,152627.21,6,15.3,Closed,1
879,163,183219.27,12,12.08,Active,1
880,2444,197141.94,18,9.54,Active,1
881,4200,132904.0,24,8.61,Active,0
882,2727,32505.98,6,13.41,Active,0
883,250,123533.7,36,15.77,Closed,0
884,567,99137.03,12,10.69,Active,1
885,4784,261327.76,24,14.38,Closed,0
886,4886,319727.49,24,16.68,Closed,0
887,1106,247949.61,18,11.37,Active,1
888,4549,80342.66,18,9.1,Closed,0
889,3189,193272.92,36,10.7,Active,0
890,2448,236038.52,18,17.14,Closed,0
891,1677,176594.42,18,15.54,Closed,0
892,4032,66635.31,18,17.88,Active,1
893,4695,211561.77,18,12.98,Active,0
894,4695,176285.53,18,14.77,Closed,0
895,4789,105763.19,36,8.45,Closed,0
896,9,100384.91,12,15.17,Closed,1
897,2215,159615.81,12,14.51,Active,1
898,1911,90038.78,6,11.54,Active,0
899,2721,276965.08,36,10.8,Active,0
900,3840,93202.95,12,16.44,Active,1
901,335,313733.29,12,8.96,Closed,0
902,3767,27630.21,24,10.86,Closed,0
903,3771,177632.6,18,14.1,Active,0
904,2530,309419.17,6,13.13,Closed,0
905,2190,49752.17,36,15.22,Active,1
906,31,281962.95,36,13.22,Active,0
907,4968,270159.56,18,15.87,Closed,0
908,4214,239013.6,18,9.06,Closed,0
909,1304,242176.83,12,14.47,Active,0
910,1379,308075.44,24,8.31,Closed,0
911,4495,112605.22,24,15.16,Closed,0
912,1358,10000.0,24,12.2,Closed,1
913,2397,79407.2,36,10.1,Closed,0
914,1577,157638.7,6,11.84,Active,0
915,4837,158887.09,12,14.57,Active,0
916,3044,190689.91,6,17.82,Active,0
917,3840,100126.07,36,13.01,Closed,0
918,1202,288873.53,24,16.23,Closed,0
919,4614,134392.72,18,12.14,Active,0
920,3444,294176.16,12,10.36,Closed,0
921,1184,135217.41,12,14.54,Active,0
922,3689,142625.57,36,13.03,Active,1
923,1242,76159.77,12,10.28,Active,1
924,295,185096.18,24,11.16,Closed,1
925,4442,285982.2,24,8.56,Closed,0
926,3818,112003.26,24,13.81,Closed,0
927,579,314879.06,24,12.21,Closed,0
928,2572,115504.18,12,13.93,Active,0
929,4462,103913.41,36,14.24,Active,0
930,3707,287118.44,12,12.63,Active,0
931,2890,250321.96,36,8.65,Closed,1
932,4936,115860.96,6,13.58,Closed,0
933,3028,142173.11,36,17.88,Closed,0
934,1374,110735.47,24,16.27,Active,0
935,4142,228105.0,18,13.5,Closed,1
936,3368,62975.22,12,13.25,Active,1
937,139,308112.49,24,11.99,Active,0
938,1949,286239.03,36,11.99,Active,0
939,1478,265637.55,6,17.36,Active,0
940,2734,216743.98,6,13.47,Active,0
941,1268,106588.39,36,14.47,Closed,1
942,806,311632.41,36,15.67,Active,0
943,4002,180104.13,6,17.15,Closed,1
944,4883,295090.14,6,16.73,Active,0
945,3725,157183.72,36,9.32,Closed,1
946,1203,183287.27,36,13.55,Closed,1
947,4533,83839.69,36,16.93,Active,0
948,2252,167044.67,36,14.63,Closed,1
949,2489,252713.22,36,17.02,Active,0
950,1988,303403.95,18,8.44,Closed,0
951,2687,306714.3,24,13.11,Closed,0
952,4249,90018.63,12,17.97,Active,0
953,2772,184315.89,18,14.91,Active,0
954,3989,192878.64,24,10.36,Active,0
955,1400,291508.4,12,9.0,Closed,0
956,2788,278734.67,6,14.81,Closed,0
957,3605,252904.84,6,11.57,Active,0
958,4300,255743.8,24,14.18,Active,0
959,4232,115331.17,18,15.11,Closed,0
960,2158,107358.32,6,11.11,Active,1
961,858,133178.6,6,11.11,Closed,0
962,3960,276520.09,6,14.51,Active,0
963,1249,214399.2,12,17.78,Closed,0
964,404,285481.59,12,12.01,Closed,0
965,933,96873.76,18,14.28,Closed,0
966,4374,275913.9,36,8.75,Active,0
967,4775,277277.95,24,16.78,Closed,0
968,3657,26016.41,36,8.53,Active,0
969,1902,173917.37,18,16.04,Closed,0
970,2926,281385.1,24,13.12,Closed,0
971,3376,107826.16,24,13.75,Closed,1
972,203,81759.64,12,16.19,Closed,1
973,3501,312974.43,18,16.14,Active,0
974,3539,273074.0,12,17.38,Closed,1
975,3931,184983.47,12,15.58,Active,0
976,976,123725.64,18,13.82,Closed,0
977,2999,338697.61,24,15.06,Active,0
978,4927,311828.38,12,14.63,Active,0
979,856,286121.44,36,11.94,Active,0
980,310,306453.33,12,13.65,Active,0
981,2716,174241.04,36,11.68,Closed,0
982,1341,298746.27,12,10.27,Closed,0
983,742,304740.21,24,16.55,Closed,0
984,566,49099.35,36,11.47,Closed,1
985,4404,209919.23,12,13.83,Closed,1
986,197,74811.64,24,17.1,Closed,0
987,2390,145921.75,24,16.47,Closed,0
988,3185,151687.67,12,15.27,Closed,0
989,4689,293427.61,18,13.45,Active,0
990,3990,294884.4,18,15.41,Active,0
991,3480,288394.35,6,12.42,Closed,0
992,108,159427.94,12,16.98,Active,0
993,4208,143774.15,6,12.04,Active,1
994,2349,181888.27,6,10.28,Closed,0
995,2241,252911.02,24,11.87,Active,0
996,4840,66619.57,18,16.17,Active,0
997,3989,194737.04,24,10.88,Active,0
998,4846,176865.57,12,13.36,Closed,1
999,1978,280260.94,12,15.71,Active,0
1000,1242,86763.38,24,17.62,Closed,1
1001,243,206287.95,36,15.26,Closed,1
1002,1534,290265.88,6,13.58,Active,0
1003,3405,209111.35,24,12.52,Active,0
1004,4914,195417.51,24,17.9,Closed,0
1005,3568,157080.05,6,8.01,Closed,1
1006,3229,231161.17,12,10.78,Active,0
1007,1102,333353.57,12,9.34,Active,0
1008,2201,263718.29,36,13.88,Active,0
1009,593,237780.67,12,15.25,Closed,0
1010,4537,27872.68,12,16.91,Closed,0
1011,2934,271778.85,36,15.4,Active,1
1012,3886,264066.28,24,14.14,Closed,0
1013,1227,243400.05,18,10.76,Closed,0
1014,986,86841.02,18,10.94,Active,0
1015,1731,59142.59,12,15.77,Closed,0
1016,514,273179.55,24,11.04,Closed,0
1017,2954,108737.96,24,16.82,Active,1
1018,3088,257259.58,6,9.1,Closed,0
1019,2018,126757.65,24,15.52,Closed,0
1020,1788,156205.89,6,13.68,Closed,0
1021,3125,204292.8,36,14.34,Closed,0
1022,4774,74720.97,12,14.39,Closed,0
1023,3594,262647.82,24,16.51,Closed,0
1024,760,90244.87,18,14.08,Active,0
1025,1773,55324.55,36,11.23,Active,1
1026,2741,241184.52,18,8.64,Active,0
1027,2221,237567.93,18,17.25,Closed,0
1028,4501,207844.61,24,12.81,Active,0
1029,4370,276296.14,36,10.29,Active,0
1030,2464,136526.23,24,15.55,Active,1
1031,542,175503.86,18,17.25,Closed,0
1032,3097,60193.71,6,11.74,Closed,0
1033,2396,260010.53,36,16.29,Active,0
1034,2930,103890.5,6,9.14,Closed,0
1035,4309,104430.78,36,12.67,Closed,0
1036,1751,147951.86,6,9.34,Active,0
1037,2372,153140.41,6,13.83,Closed,0
1038,1998,65496.79,24,12.96,Closed,0
1039,3481,24051.69,6,13.14,Active,0
1040,4329,246672.93,18,13.02,Active,0
1041,819,137874.86,36,12.8,Active,0
1042,703,235849.04,18,10.06,Active,0
1043,2659,237653.09,6,17.38,Closed,0
1044,1875,197702.81,24,12.81,Closed,0
1045,1400,272724.24,6,17.45,Active,0
1046,3981,252468.99,36,8.78,Closed,1
1047,798,105642.73,6,14.15,Closed,1
1048,4297,94458.48,18,12.23,Active,0
1049,2709,69721.48,24,16.39,Closed,0
1050,4489,175031.19,6,9.43,Closed,0
1051,4737,180069.25,12,10.44,Active,0
1052,3050,147967.02,18,9.79,Active,0
1053,101,100533.13,24,8.33,Active,0
1054,1600,14914.5,6,9.85,Closed,1
1055,2747,82101.14,18,17.1,Active,0
1056,2675,95819.89,12,9.68,Active,0
1057,786,122843.26,18,15.88,Active,0
1058,3308,281435.08,24,12.8,Active,0
1059,2581,85609.31,6,10.56,Active,1
1060,157,282615.07,6,17.83,Closed,0
1061,3477,153577.83,12,10.06,Active,0
1062,1055,158684.17,12,16.53,Closed,0
1063,307,280390.8,6,17.91,Active,0
1064,4810,150782.16,12,9.84,Active,0
1065,387,80880.67,18,11.78,Active,0
1066,784,308011.71,36,15.58,Active,0
1067,933,85047.31,12,10.56,Closed,0
1068,1713,80925.21,12,13.76,Active,0
1069,1867,124266.17,12,11.64,Closed,0
1070,957,299533.68,12,9.58,Closed,0
1071,2749,133599.24,24,14.79,Closed,0
1072,1035,35098.6,12,11.04,Closed,0
1073,2445,124253.02,18,14.09,Closed,1
1074,41,150122.71,12,10.64,Closed,0
1075,3518,224043.93,12,10.68,Active,0
1076,4779,319389.22,18,10.48,Closed,0
1077,3880,44525.68,12,10.77,Closed,0
1078,1453,83652.45,36,12.72,Active,0
1079,2919,45348.74,24,16.35,Active,0
1080,2742,165499.78,12,17.97,Closed,0
1081,3039,238616.08,18,13.63,Active,0
1082,2192,336468.94,24,15.64,Closed,0
1083,1292,278199.09,18,15.88,Active,0
1084,3413,298179.61,24,11.0,Closed,0
1085,3873,246569.96,18,10.19,Closed,0
1086,4765,243390.34,18,9.59,Closed,0
1087,2219,72109.5,24,12.34,Closed,0
1088,1912,184462.86,18,10.08,Closed,0
1089,1043,167453.02,36,13.51,Closed,0
1090,2047,75416.89,12,10.9,Closed,0
1091,4046,290032.32,36,9.51,Active,0
1092,2776,233291.05,24,8.82,Closed,0
1093,3428,38226.0,12,15.45,Active,0
1094,2655,123630.21,18,10.13,Closed,0
1095,3366,273345.65,36,11.29,Closed,0
1096,2019,236444.31,36,8.26,Active,0
1097,3222,163463.19,36,9.47,Closed,0
1098,4836,72378.95,12,14.16,Active,0
1099,3402,99577.79,6,11.54,Active,0
1100,4097,93457.03,6,9.02,Active,0
1101,3784,241962.79,6,8.29,Active,0
1102,4073,244349.86,12,12.74,Closed,1
1103,483,95425.01,24,14.91,Active,0
1104,782,190891.03,18,13.36,Closed,1
1105,3949,58755.44,36,17.04,Active,1
1106,4555,249663.79,12,11.87,Closed,0
1107,4701,111214.01,12,9.18,Active,0
1108,2339,311154.74,24,15.84,Closed,0
1109,3622,213335.35,24,9.84,Closed,0
1110,1181,300342.43,36,17.91,Active,0
1111,3184,44462.77,18,11.44,Closed,0
1112,1681,243652.76,12,13.98,Closed,0
1113,1137,242025.14,36,16.61,Closed,1
1114,93,72860.78,12,11.95,Closed,0
1115,4143,69614.45,6,17.93,Active,0
1116,1488,64324.31,24,15.03,Closed,1
1117,2394,138537.23,36,12.6,Closed,1
1118,3699,171754.53,6,12.12,Active,0
1119,1790,193259.13,18,10.21,Active,0
1120,270,10000.0,6,17.56,Active,1
1121,1392,98413.82,18,15.85,Active,0
1122,931,253949.63,24,15.76,Active,0
1123,4651,192422.45,36,10.72,Active,0
1124,667,224069.05,12,10.26,Closed,0
1125,2228,87001.66,12,12.76,Closed,0
1126,3949,63571.87,12,17.57,Closed,1
1127,4371,208294.5,6,10.81,Closed,0
1128,726,48701.71,6,17.55,Closed,0
1129,4044,257713.92,36,10.17,Active,0
1130,2057,78371.57,36,8.91,Closed,0
1131,86,129036.19,18,13.78,Active,0
1132,205,263745.83,6,16.48,Active,0
1133,317,48852.96,12,13.3,Closed,0
1134,3417,227947.0,6,12.04,Active,0
1135,593,233010.66,36,14.02,Active,0
1136,2392,206293.95,12,9.22,Active,0
1137,2113,28571.6,36,16.95,Closed,1
1138,2477,118584.77,36,10.61,Active,1
1139,491,202263.71,12,11.19,Active,0
1140,3486,317445.87,6,14.95,Active,0
1141,3979,318716.91,36,9.0,Closed,0
1142,482,333119.4,6,11.24,Closed,0
1143,811,252940.8,6,15.91,Active,0
1144,1666,289345.5,12,15.83,Active,0
1145,4776,308701.5,18,17.26,Active,0
1146,1109,207423.48,18,17.06,Active,0
1147,1324,285168.36,36,13.56,Active,1
1148,2371,125642.83,6,9.19,Closed,0
1149,2451,205161.17,18,9.37,Closed,0
1150,616,158563.59,36,10.13,Closed,1
1151,3903,250785.76,36,11.69,Closed,0
1152,2414,50380.99,24,9.88,Active,0
1153,1957,181909.19,36,15.89,Active,0
1154,308,165383.28,24,11.02,Active,1
1155,3105,135267.16,6,15.82,Closed,0
1156,1388,247669.4,12,14.41,Active,0
1157,2854,262748.32,18,16.77,Active,0
1158,1946,144636.73,6,17.2,Active,0
1159,2716,146157.74,6,12.11,Closed,0
1160,1520,147178.35,24,8.66,Closed,0
1161,2822,269427.6,18,9.67,Closed,0
1162,1438,198712.61,24,15.4,Active,0
1163,17,111110.11,12,14.33,Closed,1
1164,3986,246535.81,6,17.34,Closed,0
1165,4783,117629.97,36,13.97,Closed,0
1166,4265,211565.4,36,17.15,Closed,0
1167,3490,160322.58,24,14.05,Active,1
1168,479,196562.84,6,11.69,Closed,0
1169,3545,117619.23,24,11.48,Closed,0
1170,1706,248659.8,18,11.64,Closed,1
1171,1194,167257.3,12,12.48,Active,0
1172,3733,169975.56,12,11.9,Active,0
1173,2963,157887.66,24,11.67,Closed,0
1174,3136,274850.42,6,12.76,Active,0
1175,680,231523.95,18,16.59,Closed,1
1176,912,276306.61,12,8.05,Closed,0
1177,4172,42189.15,24,16.61,Closed,0
1178,332,65394.31,36,12.45,Active,0
1179,43,48083.42,6,17.68,Closed,0
1180,3352,91413.69,36,14.0,Closed,0
1181,822,317286.56,24,9.36,Active,0
1182,64,79948.13,24,12.08,Active,0
1183,4109,307313.26,6,9.22,Active,0
1184,1147,95305.75,12,9.43,Active,0
1185,1483,227459.03,12,13.56,Closed,1
1186,108,209833.35,36,10.78,Closed,1
1187,1275,323132.14,36,9.93,Closed,0
1188,262,132323.34,6,10.73,Active,1
1189,4541,309741.61,18,12.52,Active,0
1190,1870,137090.86,18,16.9,Active,0
1191,946,93340.19,12,11.47,Active,1
1192,2576,28942.97,12,11.19,Closed,0
1193,1193,152963.76,12,15.66,Active,1
1194,63,94673.46,24,10.89,Closed,0
1195,4009,223235.63,36,17.81,Closed,0
1196,4295,329471.75,12,8.29,Active,0
1197,597,301482.38,6,16.95,Active,0
1198,2357,140536.25,18,10.43,Active,1
1199,2728,173160.0,12,15.87,Active,0
1200,2152,101573.01,18,12.7,Closed,0
1201,3721,108100.31,18,15.33,Active,0
1202,4511,120024.09,6,9.75,Active,0
1203,185,33849.32,24,10.22,Closed,0
1204,4078,135838.38,36,14.42,Active,0
1205,1863,226743.63,24,13.58,Active,0
1206,1196,129039.71,6,10.22,Closed,1
1207,2053,320389.22,12,16.22,Closed,0
1208,4885,88156.28,36,8.14,Closed,0
1209,4527,180833.13,18,17.58,Closed,0
1210,3049,310532.4,36,13.72,Active,0
1211,4463,270915.22,18,9.87,Active,1
1212,3434,74649.75,36,17.65,Active,0
1213,2442,173262.83,18,16.94,Closed,1
1214,122,159819.06,24,8.67,Active,0
1215,3183,246657.92,18,12.2,Active,0
1216,1914,104134.06,24,15.56,Closed,0
1217,3638,212654.9,6,8.83,Closed,1
1218,1179,10000.0,24,12.14,Active,0
1219,3427,228177.73,36,8.69,Active,1
1220,1147,124334.02,18,10.2,Active,0
1221,4195,264024.7,18,9.94,Closed,0
1222,1317,209956.77,36,16.49,Closed,0
1223,2207,297508.88,18,12.6,Closed,0
1224,1478,295893.82,18,16.03,Active,0
1225,4355,301148.43,18,14.75,Active,0
1226,1154,203790.98,18,9.74,Closed,0
1227,4197,232458.85,6,15.67,Closed,1
1228,656,94536.44,24,15.09,Closed,0
1229,907,108426.69,18,11.42,Closed,1
1230,4919,52888.98,6,11.28,Closed,0
1231,2584,72541.14,24,10.82,Active,0
1232,3148,350462.77,12,16.34,Closed,1
1233,123,283038.78,12,10.78,Closed,0
1234,3705,233570.81,6,10.39,Active,0
1235,1816,35471.22,12,14.21,Closed,1
1236,4914,174711.09,18,11.59,Active,0
1237,677,267954.76,18,14.4,Active,0
1238,4304,71804.67,24,10.26,Closed,0
1239,166,135324.86,12,14.05,Closed,0
1240,1506,244886.95,36,14.0,Closed,1
1241,1294,163327.11,6,12.85,Active,1
1242,4918,257995.07,12,16.29,Active,0
1243,2475,284445.51,6,12.07,Active,0
1244,977,165811.45,18,14.84,Active,0
1245,3327,60934.12,24,14.04,Closed,1
1246,41,148732.36,24,10.21,Active,0
1247,2908,133845.74,6,17.71,Active,1
