borrower_id,date,amount,txn_type,channel
311,2025-01-24,7756.71,credit,Wallet
1328,2024-05-24,4267.76,credit,UPI
4379,2024-06-25,5248.88,credit,UPI
4503,2025-02-09,5193.38,credit,Cash
154,2025-09-18,5078.99,credit,Bank Transfer
1855,2023-12-25,3695.2,credit,Cash
4391,2024-03-19,4725.42,debit,UPI
2700,2024-03-31,4639.79,credit,UPI
562,2023-12-04,4984.87,credit,Cash
440,2025-08-12,6887.03,debit,Cash
653,2024-12-27,8521.26,credit,Wallet
1169,2025-05-04,3319.13,debit,Cash
4335,2025-03-02,4216.01,debit,Wallet
597,2025-03-01,3349.98,credit,UPI
2480,2025-06-11,5374.2,credit,Cash
4158,2025-04-18,3923.3,debit,Wallet
4132,2025-01-13,5479.59,credit,UPI
116,2025-06-17,7207.25,debit,Wallet
3498,2024-06-15,51.66,debit,Cash
3774,2023-12-14,5983.56,debit,UPI
4967,2025-03-28,4079.63,debit,Bank Transfer
1223,2025-08-10,5920.84,debit,Cash
4809,2024-01-07,3207.06,credit,Cash
4289,2024-04-09,7392.52,debit,Bank Transfer
558,2024-07-01,6826.56,credit,UPI
3773,2023-11-08,6136.7,debit,Bank Transfer
4401,2025-10-13,6586.45,debit,UPI
4772,2024-02-16,3508.76,debit,Bank Transfer
2304,2024-07-05,3760.75,credit,Cash
1681,2025-07-25,6504.87,debit,Bank Transfer
340,2025-06-06,3464.54,credit,Bank Transfer
4559,2024-02-03,7891.27,debit,Bank Transfer
521,2024-08-30,4352.82,credit,Cash
848,2025-02-22,6003.79,debit,UPI
12,2025-08-10,9198.5,debit,Bank Transfer
4387,2025-05-29,3587.55,debit,Cash
657,2024-06-25,5137.52,debit,Wallet
2355,2025-03-06,7108.37,debit,UPI
4581,2024-11-03,6902.55,debit,Cash
2775,2024-10-14,4344.37,debit,Wallet
4063,2024-11-07,3966.54,debit,Bank Transfer
1935,2024-11-25,4533.73,credit,Wallet
3563,2025-02-23,7895.72,credit,Bank Transfer
1556,2024-06-28,4441.79,credit,Bank Transfer
3864,2024-06-24,5156.23,credit,UPI
95,2023-12-15,4146.43,credit,Wallet
1239,2025-01-21,6411.1,credit,Wallet
2093,2024-08-28,5311.05,debit,Wallet
4757,2023-11-16,2993.13,credit,UPI
3433,2025-01-01,3062.35,credit,Bank Transfer
601,2025-08-12,1002.79,debit,Bank Transfer
942,2023-12-16,3337.36,credit,Wallet
387,2024-04-04,6587.89,debit,Bank Transfer
2796,2023-12-25,7647.52,credit,Wallet
2365,2024-09-30,6371.12,credit,Cash
205,2025-08-07,6109.26,debit,Wallet
535,2024-05-27,4746.95,credit,UPI
3923,2025-06-14,6549.83,debit,Bank Transfer
1344,2024-06-02,5572.56,debit,Cash
2202,2025-03-01,8608.9,debit,Wallet
978,2025-03-04,4803.11,credit,UPI
3136,2025-03-11,7686.02,debit,Wallet
1629,2025-08-23,6748.23,credit,Wallet
2890,2024-08-18,6470.89,credit,Bank Transfer
4371,2024-09-28,977.02,credit,Cash
2239,2024-11-18,6858.38,credit,Bank Transfer
4936,2024-01-04,4744.98,debit,UPI
1932,2024-09-15,4112.15,credit,Cash
567,2024-04-15,2034.17,debit,Bank Transfer
2199,2024-04-17,4988.83,credit,Cash
2005,2023-12-26,5067.1,credit,Bank Transfer
3403,2025-06-25,2394.0,credit,Bank Transfer
2917,2025-06-27,2053.44,credit,Wallet
4066,2025-02-17,5973.24,credit,Wallet
3880,2025-06-16,6743.41,debit,Cash
439,2024-07-17,5380.57,debit,Cash
4610,2024-08-22,7301.67,debit,UPI
4113,2025-03-28,4827.23,debit,Cash
3813,2025-07-14,4891.3,credit,Wallet
3486,2024-02-16,3165.94,debit,Wallet
2309,2024-08-23,1879.52,debit,Bank Transfer
1786,2025-07-24,8709.32,credit,Bank Transfer
152,2024-02-22,7262.6,credit,Bank Transfer
3990,2024-08-23,2214.97,debit,Wallet
2456,2024-10-27,5311.5,debit,Bank Transfer
2509,2024-11-05,4799.91,credit,Wallet
3220,2024-10-25,4452.02,debit,Cash
2786,2025-05-12,4181.96,credit,Cash
4221,2024-09-05,5762.54,credit,Wallet
4767,2024-02-11,6636.35,credit,UPI
4533,2024-12-21,5804.78,credit,UPI
804,2025-08-29,4758.96,debit,Cash
929,2024-08-22,4685.55,credit,Cash
140,2024-04-06,6873.63,credit,UPI
240,2025-01-01,5926.89,debit,Wallet
2798,2024-08-28,5145.38,debit,Cash
1663,2023-11-01,4928.2,debit,UPI
3343,2025-06-26,5690.54,credit,UPI
4466,2025-08-22,4063.3,debit,UPI
4765,2024-12-27,6643.08,credit,Cash
3533,2025-09-11,2848.28,debit,UPI
3385,2024-08-31,4177.09,debit,UPI
2960,2024-10-13,6222.21,credit,Bank Transfer
381,2023-11-30,2734.23,debit,Wallet
3997,2024-06-19,1853.98,credit,Bank Transfer
294,2025-03-21,5126.16,credit,UPI
4200,2025-03-28,1607.08,debit,Wallet
2403,2025-06-09,2402.39,credit,Wallet
1833,2024-11-15,6513.19,credit,Cash
4313,2025-08-18,4590.43,debit,Bank Transfer
3330,2024-01-17,7570.97,credit,Cash
3461,2025-02-24,2590.37,debit,UPI
1506,2025-03-29,4812.1,credit,Bank Transfer
1203,2024-09-04,5799.17,credit,Wallet
4701,2025-02-23,2658.97,credit,UPI
965,2023-12-30,7063.52,credit,UPI
2031,2024-02-21,6021.36,credit,Bank Transfer
608,2025-04-25,1781.43,credit,Cash
3715,2024-05-09,4924.52,credit,UPI
2881,2024-04-02,5771.91,credit,Bank Transfer
3767,2025-05-06,3819.89,debit,UPI
2727,2025-08-20,2040.27,debit,Cash
1993,2024-11-08,5556.92,credit,UPI
4840,2023-11-15,9422.49,debit,Wallet
4725,2024-10-19,4226.03,debit,Wallet
4221,2025-06-30,8138.48,debit,Bank Transfer
1618,2023-12-23,3495.42,debit,Wallet
2244,2024-05-18,5431.09,debit,Cash
2656,2024-02-06,6543.05,debit,Wallet
1686,2024-02-01,4983.17,debit,Cash
2035,2025-01-04,4404.53,credit,UPI
343,2024-04-12,6452.26,credit,UPI
2232,2024-05-22,8782.91,debit,UPI
3123,2023-11-20,5601.17,debit,Cash
1930,2025-02-25,3967.88,debit,Cash
2999,2024-11-25,4620.5,credit,UPI
991,2025-05-14,10039.42,credit,UPI
4858,2024-04-08,5269.81,debit,UPI
32,2024-04-15,3811.17,credit,UPI
1115,2024-01-22,2709.86,debit,Cash
423,2024-07-08,1348.2,debit,UPI
4386,2024-07-15,5727.17,debit,Bank Transfer
801,2024-07-20,6309.28,debit,Wallet
2851,2024-03-01,4206.61,debit,Wallet
1937,2025-01-05,4970.06,debit,UPI
4044,2024-01-06,2659.08,credit,Bank Transfer
1931,2024-06-16,5265.86,debit,Cash
3736,2024-12-22,5962.99,debit,UPI
2091,2025-04-17,3929.67,credit,Bank Transfer
1962,2025-01-19,8380.91,debit,Bank Transfer
2153,2024-03-07,3325.79,debit,Cash
1033,2023-12-19,5566.95,credit,Bank Transfer
3754,2025-06-30,6696.63,debit,Wallet
292,2024-03-14,4845.42,credit,Wallet
2514,2024-05-23,4623.05,credit,UPI
1263,2024-08-31,2142.27,debit,UPI
4969,2025-01-09,7714.68,credit,Bank Transfer
4546,2024-03-30,4660.21,credit,Bank Transfer
830,2025-05-21,6074.73,debit,UPI
4458,2025-07-27,6345.44,debit,Bank Transfer
465,2025-03-02,3743.4,credit,Bank Transfer
4175,2025-07-04,4604.94,debit,Bank Transfer
3562,2025-02-14,7668.96,credit,Bank Transfer
3168,2024-12-18,2765.6,debit,Bank Transfer
2230,2024-10-05,9255.84,debit,Wallet
4638,2025-02-24,3510.25,debit,Wallet
2954,2024-01-04,2640.97,debit,Wallet
545,2023-10-29,5264.62,credit,Cash
2390,2024-02-02,9416.7,credit,UPI
671,2024-12-18,1178.07,debit,Cash
1465,2025-09-10,4717.97,credit,Bank Transfer
208,2025-09-01,5952.53,credit,Bank Transfer
210,2025-01-02,5067.3,debit,Wallet
1352,2024-07-28,5763.84,debit,Cash
191,2025-05-11,3563.93,credit,Cash
895,2024-06-22,3800.56,debit,Cash
1520,2023-12-03,4703.15,credit,Bank Transfer
1823,2024-09-12,2740.22,debit,Cash
1536,2025-07-05,4910.63,credit,Cash
2434,2024-10-24,4222.51,credit,Bank Transfer
3795,2025-06-24,4059.91,debit,Wallet
1729,2024-01-29,5641.01,debit,UPI
1962,2025-01-09,1358.68,debit,Cash
1704,2025-04-13,4541.82,credit,Wallet
1851,2025-04-04,9634.71,debit,Wallet
816,2024-10-09,2827.78,credit,Wallet
563,2025-06-08,7571.0,debit,Wallet
2082,2024-02-08,5109.31,debit,Bank Transfer
1712,2023-12-28,3794.08,debit,Cash
2630,2024-11-23,2358.72,debit,Cash
2609,2024-08-03,5279.36,debit,Bank Transfer
983,2025-08-05,7906.79,debit,Bank Transfer
864,2025-05-15,4221.58,debit,Cash
3449,2024-09-05,4838.08,credit,Bank Transfer
1966,2025-02-25,7020.74,debit,Cash
2351,2024-08-31,5681.74,credit,UPI
4429,2024-10-05,1855.45,debit,Wallet
267,2025-05-04,5197.77,debit,Bank Transfer
974,2024-07-06,8024.47,debit,Bank Transfer
1264,2024-12-03,4926.12,debit,UPI
4652,2025-02-27,482.98,debit,Cash
2034,2024-10-08,5776.43,debit,Bank Transfer
3980,2024-09-05,4603.09,credit,UPI
2674,2024-05-18,1341.81,debit,UPI
4336,2025-06-30,1641.58,credit,Wallet
1656,2025-04-11,6950.21,debit,Bank Transfer
2723,2025-06-23,3535.23,debit,Bank Transfer
56,2023-12-16,3185.01,debit,Cash
4941,2025-07-10,4928.72,debit,Bank Transfer
1958,2023-11-28,3711.59,debit,UPI
2083,2024-05-05,5200.1,debit,Wallet
4116,2023-11-24,4594.56,credit,Bank Transfer
3248,2025-05-31,2600.01,credit,Bank Transfer
445,2024-02-24,3977.6,debit,UPI
4308,2024-01-21,5885.51,credit,Bank Transfer
2523,2025-02-01,5083.84,credit,Cash
3751,2025-04-12,4836.12,debit,Bank Transfer
2145,2024-11-01,8874.77,debit,UPI
1020,2024-11-30,6462.08,debit,Cash
4830,2024-11-26,6704.88,debit,UPI
1969,2023-11-12,4668.06,credit,Wallet
4718,2024-03-21,5440.29,credit,Wallet
4456,2025-09-04,4137.8,credit,Bank Transfer
291,2025-01-26,6555.1,credit,UPI
1010,2025-07-22,4779.2,credit,Bank Transfer
2834,2024-02-19,5444.76,debit,UPI
2357,2024-06-05,5321.22,debit,UPI
3233,2024-08-05,4963.67,debit,Cash
2510,2025-04-26,10876.38,credit,UPI
3466,2023-11-21,3666.76,debit,Wallet
1617,2025-02-03,3648.58,debit,UPI
3402,2023-11-21,6388.19,debit,UPI
3063,2023-10-24,3809.66,debit,Wallet
3684,2025-05-10,4417.19,credit,UPI
2138,2025-05-16,2827.18,debit,Bank Transfer
2423,2024-05-04,5983.12,credit,Wallet
1526,2025-03-01,6008.51,credit,Cash
661,2024-09-17,4369.62,credit,UPI
1275,2024-06-28,6429.63,credit,UPI
4550,2025-01-17,1283.75,credit,UPI
334,2024-11-13,3586.29,credit,Wallet
3861,2025-03-29,4660.04,credit,UPI
276,2024-04-10,2655.44,debit,Wallet
4580,2024-08-22,1502.57,credit,Wallet
4522,2024-10-21,4384.21,debit,UPI
3411,2023-11-19,6388.04,debit,Wallet
4173,2025-07-28,7564.22,debit,Cash
1608,2025-06-15,3905.42,credit,Wallet
2626,2025-02-15,6466.43,credit,Cash
1845,2024-09-08,6273.08,credit,Cash
4018,2023-12-09,7437.22,credit,Bank Transfer
4968,2025-07-15,4299.62,credit,UPI
2208,2024-06-03,1403.0,credit,Bank Transfer
2498,2024-04-13,5140.37,credit,Cash
2289,2024-05-10,2972.41,debit,Bank Transfer
3920,2023-11-30,3552.99,credit,Bank Transfer
2033,2024-11-19,4397.56,debit,Cash
3991,2024-02-11,4322.14,credit,Bank Transfer
4238,2023-10-20,5283.12,credit,UPI
2755,2024-04-06,6406.31,credit,Bank Transfer
4270,2025-02-09,4264.53,debit,Wallet
1252,2024-02-18,5791.4,credit,UPI
1676,2025-05-21,5029.63,credit,Cash
290,2024-02-22,6870.99,credit,UPI
915,2025-05-03,4622.82,credit,Wallet
4391,2025-04-11,4842.15,debit,UPI
906,2025-03-01,4251.2,debit,Cash
4158,2023-12-13,4675.5,debit,Bank Transfer
2984,2025-04-19,3433.02,debit,Bank Transfer
405,2024-07-26,3234.81,debit,UPI
4456,2024-01-14,6551.53,credit,Wallet
3088,2025-05-09,2833.6,credit,Bank Transfer
1305,2024-08-13,4361.76,debit,Wallet
1136,2024-08-16,7030.69,debit,Bank Transfer
1857,2023-10-24,4294.6,debit,Wallet
3912,2024-11-13,6657.48,credit,Bank Transfer
736,2025-02-23,3817.91,credit,UPI
4107,2025-02-26,2897.67,credit,UPI
1464,2025-02-03,1810.35,debit,Bank Transfer
845,2025-03-13,7625.45,credit,Bank Transfer
4826,2025-10-10,2726.26,debit,Bank Transfer
4310,2025-04-09,6494.37,debit,Wallet
2179,2024-12-29,3000.11,credit,Bank Transfer
1230,2024-09-22,7634.77,debit,Bank Transfer
1760,2024-10-25,9413.57,credit,Wallet
4001,2025-03-17,1626.94,credit,UPI
2972,2025-02-02,2830.49,credit,Wallet
1433,2024-08-26,6546.26,debit,Wallet
2819,2024-02-29,6026.09,debit,Cash
1707,2023-11-18,6553.84,debit,Cash
2109,2024-07-02,3852.49,credit,Bank Transfer
4479,2023-12-16,8975.07,credit,UPI
207,2025-03-11,5236.1,credit,UPI
1381,2023-12-29,2566.07,debit,Cash
182,2023-11-23,4493.7,credit,Cash
3681,2024-09-28,2592.87,debit,Wallet
231,2023-10-24,8181.88,debit,Wallet
1089,2024-01-09,3679.34,debit,Bank Transfer
3858,2024-04-11,5984.97,debit,Bank Transfer
2444,2024-11-30,4058.65,credit,UPI
1060,2025-07-15,3769.23,debit,Bank Transfer
1431,2023-11-07,1179.49,credit,Wallet
1438,2025-02-07,6196.35,debit,Bank Transfer
1217,2024-11-10,7598.36,credit,Bank Transfer
451,2025-01-03,3168.06,debit,Wallet
4564,2024-01-02,1909.54,credit,Cash
3544,2024-03-24,6606.63,debit,UPI
3578,2023-10-22,1707.52,credit,Wallet
4301,2024-07-15,7439.07,debit,UPI
1252,2025-04-29,3191.21,debit,Cash
4351,2025-07-23,2793.41,credit,Wallet
4870,2024-12-18,5496.92,debit,UPI
2511,2023-12-15,2923.72,debit,Bank Transfer
27,2024-04-28,3585.78,debit,Cash
1729,2025-01-29,5707.96,credit,UPI
4944,2024-07-08,141.78,debit,UPI
1817,2025-08-31,8284.84,credit,Bank Transfer
1393,2024-08-20,5087.28,debit,Cash
4066,2024-09-27,2414.07,credit,Bank Transfer
3653,2025-01-10,2965.51,credit,Bank Transfer
2508,2024-06-25,6983.29,debit,Wallet
1717,2024-07-28,6202.11,debit,Wallet
2138,2024-01-09,7773.56,debit,Bank Transfer
4664,2024-03-02,3634.51,debit,Bank Transfer
4651,2024-08-25,5593.17,credit,Cash
808,2023-12-14,5853.14,credit,UPI
577,2024-09-03,6390.54,debit,Cash
1356,2025-04-06,7254.56,credit,UPI
2877,2025-06-01,3565.47,debit,UPI
1344,2025-03-04,4771.66,credit,Wallet
4595,2025-02-22,3779.7,debit,Wallet
272,2024-10-17,4894.78,credit,Cash
1214,2025-04-18,6396.87,credit,Bank Transfer
829,2025-06-27,1691.93,credit,Cash
4798,2024-04-10,7218.74,debit,Cash
1415,2024-07-03,2721.64,debit,Bank Transfer
4714,2024-01-03,4385.26,debit,Bank Transfer
3684,2025-04-12,7487.88,credit,Cash
656,2025-04-29,5656.02,debit,Wallet
4472,2024-07-23,5679.06,credit,UPI
710,2025-05-07,2638.75,credit,Cash
2279,2024-11-18,2911.83,debit,UPI
3940,2025-09-04,6882.51,credit,UPI
4188,2024-07-16,3821.71,credit,Bank Transfer
646,2024-10-13,4010.18,debit,Cash
1826,2024-09-17,6927.9,debit,Bank Transfer
3590,2024-03-08,2900.17,debit,Bank Transfer
2244,2025-06-27,5538.47,debit,UPI
3618,2024-11-04,5085.81,credit,Cash
42,2025-04-16,4994.63,credit,Wallet
2775,2025-06-10,3963.13,debit,Wallet
3213,2023-11-21,3840.29,debit,Wallet
4348,2025-04-03,2843.27,credit,Bank Transfer
4616,2024-03-24,5965.33,credit,Wallet
3203,2025-02-08,3663.7,debit,Bank Transfer
762,2025-03-25,6937.49,debit,Cash
4569,2025-09-15,4550.89,debit,Bank Transfer
1263,2025-02-16,2883.1,credit,Cash
3557,2025-09-19,4524.37,credit,UPI
3934,2024-05-25,4178.29,credit,Bank Transfer
3963,2025-05-15,7018.21,credit,Cash
1029,2025-07-26,4262.0,debit,Bank Transfer
1642,2024-02-23,4447.58,credit,Wallet
2600,2024-08-23,7823.09,credit,Wallet
2311,2025-04-01,6016.53,debit,UPI
4483,2023-10-18,8325.41,credit,Bank Transfer
2197,2025-09-12,7518.09,credit,UPI
4252,2024-01-06,3225.67,debit,Cash
4242,2025-05-28,6979.9,credit,Bank Transfer
1307,2024-08-17,8050.61,credit,Wallet
3260,2023-12-27,8065.63,credit,UPI
3794,2024-05-22,6976.19,debit,Bank Transfer
4720,2025-01-17,6935.05,credit,Cash
825,2023-12-31,4394.68,credit,Wallet
181,2024-03-01,3325.24,debit,UPI
2732,2024-10-25,4295.57,debit,Bank Transfer
4789,2024-01-08,1670.42,credit,Wallet
3982,2024-08-03,7685.59,credit,Wallet
2626,2024-11-09,4433.41,debit,Wallet
403,2024-08-21,7582.66,debit,Wallet
4033,2025-07-27,2537.0,debit,UPI
3486,2024-08-16,7165.25,credit,UPI
1650,2024-10-02,4010.24,debit,Cash
4227,2025-06-24,2431.26,debit,Wallet
2449,2024-07-27,8254.24,credit,UPI
2763,2024-07-19,7214.62,debit,UPI
3013,2025-10-01,5423.58,credit,Wallet
4213,2024-07-27,5067.88,debit,UPI
866,2024-10-25,5879.02,credit,UPI
3118,2024-10-05,5389.26,debit,Wallet
1636,2023-11-02,3415.45,debit,UPI
4584,2024-07-19,4175.9,debit,UPI
2068,2024-11-29,8921.44,debit,Wallet
3710,2025-09-19,10344.31,debit,Wallet
821,2023-10-20,8125.34,debit,Bank Transfer
2380,2024-05-08,5956.45,credit,Cash
1573,2024-03-26,4324.5,credit,Cash
2353,2025-02-28,3403.63,credit,Wallet
4590,2025-08-20,3535.44,credit,Wallet
4816,2024-04-01,3893.46,debit,Wallet
779,2025-04-02,9302.33,credit,Bank Transfer
3801,2025-03-05,8612.56,credit,UPI
872,2023-12-14,6492.56,debit,Bank Transfer
2848,2024-06-25,3078.77,credit,Cash
1380,2025-09-30,6786.11,debit,UPI
1427,2025-04-15,4522.77,credit,Wallet
4392,2024-01-31,693.98,credit,UPI
1664,2025-09-15,5574.2,credit,Bank Transfer
3813,2025-10-09,3316.17,debit,UPI
2253,2024-12-25,3383.89,credit,Wallet
1508,2025-02-12,4499.18,debit,Cash
4615,2024-02-17,4003.35,credit,Cash
2864,2025-08-31,4931.49,debit,Cash
3623,2024-07-24,4835.34,debit,Cash
974,2024-12-28,1248.38,credit,Bank Transfer
1633,2024-05-09,8040.56,credit,Wallet
1061,2023-11-18,3033.25,debit,Cash
330,2024-04-28,3095.2,debit,Wallet
3793,2024-07-19,4342.89,debit,Bank Transfer
4768,2025-09-01,4783.33,credit,Bank Transfer
4730,2024-02-01,7917.96,debit,Cash
136,2023-12-25,5538.85,credit,Wallet
2652,2024-11-18,6132.93,credit,Wallet
2093,2024-02-19,5549.07,debit,UPI
4151,2024-10-27,5462.92,credit,UPI
3283,2024-05-10,5619.46,credit,Bank Transfer
4230,2024-01-16,1134.53,credit,Wallet
423,2024-03-06,4500.16,debit,Wallet
3999,2023-12-20,7324.52,credit,Bank Transfer
1112,2024-01-09,12884.66,debit,UPI
4787,2025-03-10,2591.38,credit,Wallet
1739,2025-05-04,5846.16,debit,UPI
293,2025-09-08,3857.91,debit,Wallet
1198,2025-02-05,9095.3,credit,Cash
4348,2025-06-28,2292.43,credit,Cash
4738,2024-10-03,6249.88,debit,Wallet
23,2025-02-23,2185.58,debit,Wallet
320,2024-11-05,4362.87,credit,Bank Transfer
1378,2025-04-02,4931.37,debit,Cash
2192,2025-06-20,7139.38,debit,Cash
715,2024-11-01,2845.67,credit,Cash
4699,2024-04-19,6326.77,credit,Cash
776,2024-12-12,5037.56,credit,Cash
3310,2025-08-01,5545.59,debit,Bank Transfer
289,2024-12-16,6916.67,credit,Cash
2791,2024-09-10,2434.89,debit,Cash
4071,2024-12-29,6621.19,credit,Cash
884,2024-06-04,3862.19,credit,UPI
1943,2025-08-27,7191.75,debit,Cash
241,2024-01-24,5669.12,debit,UPI
2473,2024-10-10,4580.94,credit,UPI
2708,2024-01-06,3819.95,debit,Bank Transfer
205,2024-11-20,6646.59,credit,Wallet
2934,2024-08-12,7521.9,debit,Bank Transfer
4542,2024-06-19,3934.3,credit,Wallet
2295,2024-08-18,2733.99,debit,Wallet
3600,2024-10-29,6388.42,debit,Cash
1399,2023-12-26,2102.94,credit,Cash
4402,2025-01-13,2388.98,debit,Bank Transfer
1353,2025-02-13,2874.6,debit,UPI
2481,2025-10-14,4169.1,debit,Bank Transfer
3783,2025-07-30,2327.34,credit,Wallet
2398,2023-10-24,1122.4,credit,Wallet
2965,2023-12-13,2729.11,debit,UPI
3337,2024-03-20,6284.95,debit,UPI
1230,2025-05-25,2456.91,debit,Bank Transfer
209,2025-07-03,4319.46,credit,UPI
3547,2025-07-11,8893.4,credit,UPI
1286,2024-06-03,4901.65,debit,UPI
4543,2025-07-08,5685.06,credit,UPI
3355,2023-12-26,3107.92,credit,Wallet
3255,2024-08-11,9326.95,credit,UPI
189,2025-06-15,3917.41,debit,Cash
3349,2024-02-17,4543.79,credit,UPI
3086,2024-09-18,7634.12,debit,Wallet
1480,2025-09-15,4636.53,credit,Cash
387,2025-06-17,5095.78,debit,Cash
569,2024-09-09,4436.62,debit,UPI
285,2024-02-25,4450.34,credit,Bank Transfer
2105,2025-07-12,5741.0,credit,Cash
4794,2024-08-15,6105.89,debit,Bank Transfer
35,2024-08-18,3713.5,debit,Wallet
4351,2024-05-28,3467.84,debit,Bank Transfer
1213,2024-08-13,3781.73,debit,UPI
4027,2024-10-08,2197.49,credit,Bank Transfer
3752,2024-11-30,1819.14,credit,Wallet
1710,2023-12-08,5594.33,credit,Wallet
304,2024-12-10,6877.19,debit,UPI
2529,2025-07-30,6742.09,debit,Wallet
1165,2024-11-05,236.02,credit,Cash
3629,2025-03-05,4509.87,debit,Bank Transfer
2899,2024-12-22,2795.82,debit,UPI
4725,2024-12-15,5287.47,credit,Wallet
3907,2024-12-18,4164.35,credit,Bank Transfer
1214,2024-07-30,6183.82,credit,Bank Transfer
1185,2025-10-01,4961.69,credit,UPI
2281,2024-02-16,1208.0,credit,Wallet
4574,2023-11-21,3065.83,credit,Cash
3578,2025-04-28,5011.57,debit,Bank Transfer
4895,2025-01-30,5180.22,credit,UPI
4052,2023-10-27,2188.65,credit,Cash
4241,2023-12-13,1927.08,credit,Bank Transfer
1417,2025-10-11,5112.49,debit,UPI
1804,2024-06-28,2192.67,debit,Cash
2439,2025-05-21,1662.74,debit,UPI
3409,2025-03-09,4109.72,debit,Cash
1051,2024-01-10,4023.11,credit,Bank Transfer
3647,2024-03-28,3243.2,credit,Wallet
2383,2025-10-06,3592.53,credit,UPI
2296,2024-03-08,5027.67,debit,Cash
2160,2025-08-21,3559.67,credit,Bank Transfer
1820,2025-05-26,5141.39,debit,Bank Transfer
3514,2024-04-11,4239.06,debit,Wallet
3233,2024-09-25,5335.3,credit,Wallet
652,2025-07-08,6756.41,credit,UPI
1143,2024-06-14,6678.5,credit,Wallet
1699,2024-12-13,7576.42,credit,Bank Transfer
4048,2025-04-21,6676.29,debit,Wallet
2238,2023-11-20,5477.12,debit,Bank Transfer
3316,2025-03-04,4133.14,debit,Bank Transfer
3429,2025-06-19,4224.48,debit,Wallet
3458,2024-04-12,3244.45,debit,Wallet
3251,2025-02-20,5009.06,debit,Bank Transfer
4711,2024-12-30,6394.77,credit,Cash
2480,2025-04-18,3548.66,credit,Wallet
4786,2024-07-15,4925.56,debit,UPI
1741,2025-05-07,3645.28,credit,Bank Transfer
1162,2024-10-20,5418.71,credit,UPI
3468,2024-06-23,3901.23,debit,Bank Transfer
1636,2024-08-20,3520.98,credit,Bank Transfer
2351,2025-09-24,3640.07,credit,UPI
2509,2025-07-13,6006.66,debit,UPI
109,2025-02-26,4806.5,credit,Bank Transfer
4688,2025-08-18,4143.16,credit,Bank Transfer
352,2024-11-21,5522.81,credit,Bank Transfer
4115,2025-06-16,4170.97,credit,Cash
3461,2024-02-06,7253.04,debit,UPI
2399,2025-06-30,3052.27,debit,UPI
2644,2025-10-17,4626.06,credit,Cash
3943,2024-03-25,2190.47,debit,Bank Transfer
1676,2025-01-22,4306.25,debit,UPI
298,2024-02-01,1640.73,debit,Wallet
4415,2024-06-09,6492.63,credit,Bank Transfer
748,2025-09-19,6533.01,credit,UPI
4080,2024-06-24,6568.34,debit,UPI
4837,2024-09-02,5057.74,debit,UPI
1734,2024-05-04,3240.26,debit,Bank Transfer
3051,2025-06-18,3399.32,credit,Cash
3521,2025-03-13,8060.34,debit,UPI
1031,2024-02-29,7871.35,debit,Cash
1223,2024-11-28,5245.11,credit,Bank Transfer
4799,2025-07-20,3968.73,debit,UPI
1567,2025-01-20,7737.25,credit,Cash
793,2025-06-25,3610.99,debit,Bank Transfer
4697,2025-08-08,5457.7,debit,Bank Transfer
4674,2025-06-16,7703.91,credit,Bank Transfer
575,2025-06-17,3327.32,debit,UPI
3551,2025-07-13,6658.45,debit,Bank Transfer
2644,2025-08-04,6041.12,credit,Wallet
378,2025-08-09,4920.97,credit,UPI
895,2024-01-03,3013.13,debit,UPI
1677,2025-03-15,3551.12,credit,UPI
2039,2024-02-28,5578.9,credit,Bank Transfer
1648,2024-03-03,2153.33,credit,Wallet
581,2025-06-01,5261.49,debit,Bank Transfer
993,2024-01-14,6082.1,debit,Cash
579,2024-11-17,6970.44,debit,Bank Transfer
601,2024-04-05,2203.29,debit,UPI
518,2024-12-28,7632.49,credit,Bank Transfer
3346,2024-07-05,8390.73,debit,Cash
3108,2023-12-28,5820.3,credit,UPI
4044,2024-03-17,2923.9,credit,Wallet
119,2025-05-04,4343.78,credit,UPI
3072,2024-04-18,4904.81,credit,Bank Transfer
2868,2024-04-05,5540.93,credit,Cash
2970,2024-06-03,5043.96,debit,Wallet
3780,2024-03-25,5562.33,credit,UPI
1629,2023-11-25,4818.51,credit,Cash
961,2024-04-12,5530.21,credit,UPI
1513,2025-08-02,4078.95,debit,Cash
2091,2025-05-25,4323.63,debit,Wallet
3181,2024-12-28,3847.95,credit,UPI
1650,2024-11-02,8834.52,debit,Cash
642,2025-04-08,7927.8,debit,Cash
4854,2025-05-06,6110.59,debit,Bank Transfer
119,2025-01-14,7650.62,debit,UPI
630,2025-02-04,6596.92,debit,Wallet
